transaction_id,from_account,to_account,amount,transaction_type,timestamp,from_node,to_node,status
TX001010,ACC0094,ACC0658,2725.19,TRANSFER,2024-01-01 16:50:00,B,B,PENDING
TX001011,ACC0190,ACC0380,4428.61,TRANSFER,2024-01-01 16:51:00,B,C,PENDING
TX001012,ACC0379,ACC0192,2234.42,TRANSFER,2024-01-01 16:52:00,B,A,PENDING
TX001013,ACC0270,ACC0451,2330.64,TRANSFER,2024-01-01 16:53:00,A,B,PENDING
TX001014,ACC0232,ACC0858,1350.12,TRANSFER,2024-01-01 16:54:00,B,A,PENDING
TX001015,ACC0064,ACC0155,3763.65,TRANSFER,2024-01-01 16:55:00,B,C,PENDING
TX001016,ACC0684,ACC0100,437.68,TRANSFER,2024-01-01 16:56:00,A,B,PENDING
TX001017,ACC0353,ACC0828,2711.83,TRANSFER,2024-01-01 16:57:00,C,A,PENDING
TX001018,ACC0995,ACC0775,2952.73,TRANSFER,2024-01-01 16:58:00,C,B,PENDING
TX001019,ACC0567,ACC0063,4205.58,TRANSFER,2024-01-01 16:59:00,A,A,PENDING
TX001020,ACC0839,ACC0536,2098.97,TRANSFER,2024-01-01 17:00:00,C,C,PENDING
TX001021,ACC0549,ACC0704,4335.8,TRANSFER,2024-01-01 17:01:00,A,C,PENDING
TX001022,ACC0487,ACC0587,4409.45,TRANSFER,2024-01-01 17:02:00,B,C,PENDING
TX001023,ACC0488,ACC0307,403.99,TRANSFER,2024-01-01 17:03:00,C,B,PENDING
TX001024,ACC0925,ACC0875,3574.39,TRANSFER,2024-01-01 17:04:00,B,C,PENDING
TX001025,ACC0515,ACC0585,4503.27,TRANSFER,2024-01-01 17:05:00,C,A,PENDING
TX001026,ACC0820,ACC0586,3390.9,TRANSFER,2024-01-01 17:06:00,B,B,PENDING
TX001027,ACC0636,ACC0151,610.21,TRANSFER,2024-01-01 17:07:00,A,B,PENDING
TX001028,ACC0776,ACC0460,872.67,TRANSFER,2024-01-01 17:08:00,C,B,PENDING
TX001029,ACC0172,ACC0996,1067.33,TRANSFER,2024-01-01 17:09:00,B,A,PENDING
TX001030,ACC0198,ACC0130,222.95,TRANSFER,2024-01-01 17:10:00,A,B,PENDING
TX001031,ACC0081,ACC0700,2182.61,TRANSFER,2024-01-01 17:11:00,A,B,PENDING
TX001032,ACC0843,ACC0643,747.91,TRANSFER,2024-01-01 17:12:00,A,B,PENDING
TX001033,ACC0610,ACC0265,1605.55,TRANSFER,2024-01-01 17:13:00,B,B,PENDING
TX001034,ACC0745,ACC0937,4038.64,TRANSFER,2024-01-01 17:14:00,B,B,PENDING
TX001035,ACC0090,ACC0398,2786.26,TRANSFER,2024-01-01 17:15:00,A,C,PENDING
TX001036,ACC0566,ACC0334,4284.55,TRANSFER,2024-01-01 17:16:00,C,B,PENDING
TX001037,ACC0533,ACC0470,4586.64,TRANSFER,2024-01-01 17:17:00,C,C,PENDING
TX001038,ACC0013,ACC0806,3505.06,TRANSFER,2024-01-01 17:18:00,B,C,PENDING
TX001039,ACC0602,ACC0536,3910.61,TRANSFER,2024-01-01 17:19:00,C,C,PENDING
TX001040,ACC0116,ACC0425,756.72,TRANSFER,2024-01-01 17:20:00,C,C,PENDING
TX001041,ACC0581,ACC0603,2917.56,TRANSFER,2024-01-01 17:21:00,C,A,PENDING
TX001042,ACC0988,ACC0963,510.02,TRANSFER,2024-01-01 17:22:00,B,A,PENDING
TX001043,ACC0109,ACC0577,3899.93,TRANSFER,2024-01-01 17:23:00,B,B,PENDING
TX001044,ACC0805,ACC0293,4338.7,TRANSFER,2024-01-01 17:24:00,B,C,PENDING
TX001045,ACC0902,ACC0353,4390.69,TRANSFER,2024-01-01 17:25:00,C,C,PENDING
TX001046,ACC0271,ACC0393,3277.39,TRANSFER,2024-01-01 17:26:00,B,A,PENDING
TX001047,ACC0586,ACC0624,2370.5,TRANSFER,2024-01-01 17:27:00,B,A,PENDING
TX001048,ACC0177,ACC0283,2020.84,TRANSFER,2024-01-01 17:28:00,A,B,PENDING
TX001049,ACC0634,ACC0624,3407.26,TRANSFER,2024-01-01 17:29:00,B,A,PENDING
TX001050,ACC0412,ACC0040,1985.01,TRANSFER,2024-01-01 17:30:00,B,B,PENDING
TX001051,ACC0901,ACC0340,3455.66,TRANSFER,2024-01-01 17:31:00,B,B,PENDING
TX001052,ACC0051,ACC0764,2381.34,TRANSFER,2024-01-01 17:32:00,A,C,PENDING
TX001053,ACC0276,ACC0919,1868.48,TRANSFER,2024-01-01 17:33:00,A,B,PENDING
TX001054,ACC0346,ACC0838,3970.32,TRANSFER,2024-01-01 17:34:00,B,B,PENDING
TX001055,ACC0319,ACC0288,4215.8,TRANSFER,2024-01-01 17:35:00,B,A,PENDING
TX001056,ACC0879,ACC0713,3427.41,TRANSFER,2024-01-01 17:36:00,A,C,PENDING
TX001057,ACC0996,ACC0890,1147.51,TRANSFER,2024-01-01 17:37:00,A,C,PENDING
TX001058,ACC0308,ACC0998,3721.18,TRANSFER,2024-01-01 17:38:00,C,C,PENDING
TX001059,ACC0793,ACC0846,1611.13,TRANSFER,2024-01-01 17:39:00,B,A,PENDING
TX001060,ACC0747,ACC0427,3028.85,TRANSFER,2024-01-01 17:40:00,A,B,PENDING
TX001061,ACC0092,ACC0193,2214.17,TRANSFER,2024-01-01 17:41:00,C,B,PENDING
TX001062,ACC0936,ACC0844,2041.78,TRANSFER,2024-01-01 17:42:00,A,B,PENDING
TX001063,ACC0497,ACC0778,2587.34,TRANSFER,2024-01-01 17:43:00,C,B,PENDING
TX001064,ACC0383,ACC0841,290.47,TRANSFER,2024-01-01 17:44:00,C,B,PENDING
TX001065,ACC0811,ACC0163,337.43,TRANSFER,2024-01-01 17:45:00,B,B,PENDING
TX001066,ACC0727,ACC0519,2022.89,TRANSFER,2024-01-01 17:46:00,B,A,PENDING
TX001067,ACC0800,ACC0872,2626.19,TRANSFER,2024-01-01 17:47:00,C,C,PENDING
TX001068,ACC0583,ACC0030,876.95,TRANSFER,2024-01-01 17:48:00,B,A,PENDING
TX001069,ACC0897,ACC0853,1011.63,TRANSFER,2024-01-01 17:49:00,A,B,PENDING
TX001070,ACC0060,ACC0256,175.02,TRANSFER,2024-01-01 17:50:00,A,B,PENDING
TX001071,ACC0052,ACC0941,1808.27,TRANSFER,2024-01-01 17:51:00,B,C,PENDING
TX001072,ACC0204,ACC0281,1848.08,TRANSFER,2024-01-01 17:52:00,A,C,PENDING
TX001073,ACC0476,ACC0518,1990.74,TRANSFER,2024-01-01 17:53:00,C,C,PENDING
TX001074,ACC0946,ACC0127,3409.06,TRANSFER,2024-01-01 17:54:00,B,B,PENDING
TX001075,ACC0248,ACC0382,2449.05,TRANSFER,2024-01-01 17:55:00,C,B,PENDING
TX001076,ACC0457,ACC0182,4803.0,TRANSFER,2024-01-01 17:56:00,B,C,PENDING
TX001077,ACC0486,ACC0601,2761.16,TRANSFER,2024-01-01 17:57:00,A,B,PENDING
TX001078,ACC0353,ACC0168,4189.89,TRANSFER,2024-01-01 17:58:00,C,A,PENDING
TX001079,ACC0265,ACC0767,4156.04,TRANSFER,2024-01-01 17:59:00,B,C,PENDING
TX001080,ACC0093,ACC0292,146.98,TRANSFER,2024-01-01 18:00:00,A,B,PENDING
TX001081,ACC0051,ACC0167,4270.57,TRANSFER,2024-01-01 18:01:00,A,C,PENDING
TX001082,ACC0799,ACC0989,1079.45,TRANSFER,2024-01-01 18:02:00,B,C,PENDING
TX001083,ACC0227,ACC0663,1133.31,TRANSFER,2024-01-01 18:03:00,C,A,PENDING
TX001084,ACC0212,ACC0276,3261.42,TRANSFER,2024-01-01 18:04:00,C,A,PENDING
TX001085,ACC0526,ACC0021,4324.5,TRANSFER,2024-01-01 18:05:00,B,A,PENDING
TX001086,ACC0991,ACC0786,3414.18,TRANSFER,2024-01-01 18:06:00,B,A,PENDING
TX001087,ACC0486,ACC0934,670.25,TRANSFER,2024-01-01 18:07:00,A,B,PENDING
TX001088,ACC0178,ACC0616,4006.32,TRANSFER,2024-01-01 18:08:00,B,B,PENDING
TX001089,ACC0230,ACC0259,3045.64,TRANSFER,2024-01-01 18:09:00,C,B,PENDING
TX001090,ACC0966,ACC0313,3566.58,TRANSFER,2024-01-01 18:10:00,A,B,PENDING
TX001091,ACC0727,ACC0659,1384.14,TRANSFER,2024-01-01 18:11:00,B,C,PENDING
TX001092,ACC0917,ACC0386,4259.42,TRANSFER,2024-01-01 18:12:00,C,C,PENDING
TX001093,ACC0471,ACC0259,1098.86,TRANSFER,2024-01-01 18:13:00,A,B,PENDING
TX001094,ACC0310,ACC0694,2607.98,TRANSFER,2024-01-01 18:14:00,B,B,PENDING
TX001095,ACC0639,ACC0407,2926.59,TRANSFER,2024-01-01 18:15:00,A,C,PENDING
TX001096,ACC0008,ACC0524,4997.15,TRANSFER,2024-01-01 18:16:00,C,C,PENDING
TX001097,ACC0990,ACC0864,4198.5,TRANSFER,2024-01-01 18:17:00,A,A,PENDING
TX001098,ACC0575,ACC0663,2972.92,TRANSFER,2024-01-01 18:18:00,C,A,PENDING
TX001099,ACC0290,ACC0306,3425.22,TRANSFER,2024-01-01 18:19:00,C,A,PENDING
TX001100,ACC0494,ACC0066,1688.06,TRANSFER,2024-01-01 18:20:00,C,A,PENDING
TX001101,ACC0284,ACC0656,1632.43,TRANSFER,2024-01-01 18:21:00,C,C,PENDING
TX001102,ACC0284,ACC0268,3284.04,TRANSFER,2024-01-01 18:22:00,C,B,PENDING
TX001103,ACC0976,ACC0914,3260.82,TRANSFER,2024-01-01 18:23:00,B,C,PENDING
TX001104,ACC0193,ACC0154,2591.29,TRANSFER,2024-01-01 18:24:00,B,B,PENDING
TX001105,ACC0247,ACC0922,293.31,TRANSFER,2024-01-01 18:25:00,B,B,PENDING
TX001106,ACC0878,ACC0822,4052.04,TRANSFER,2024-01-01 18:26:00,C,A,PENDING
TX001107,ACC0414,ACC0677,1604.73,TRANSFER,2024-01-01 18:27:00,A,C,PENDING
TX001108,ACC0144,ACC0739,137.02,TRANSFER,2024-01-01 18:28:00,A,B,PENDING
TX001109,ACC0510,ACC0303,1304.54,TRANSFER,2024-01-01 18:29:00,A,A,PENDING
TX001110,ACC0429,ACC0415,1947.49,TRANSFER,2024-01-01 18:30:00,A,B,PENDING
TX001111,ACC0037,ACC0598,3543.26,TRANSFER,2024-01-01 18:31:00,B,B,PENDING
TX001112,ACC0586,ACC0836,957.68,TRANSFER,2024-01-01 18:32:00,B,C,PENDING
TX001113,ACC0744,ACC0731,1119.59,TRANSFER,2024-01-01 18:33:00,A,C,PENDING
TX001114,ACC0548,ACC0654,3926.64,TRANSFER,2024-01-01 18:34:00,C,A,PENDING
TX001115,ACC0929,ACC0964,3362.62,TRANSFER,2024-01-01 18:35:00,C,B,PENDING
TX001116,ACC0520,ACC0308,4228.64,TRANSFER,2024-01-01 18:36:00,B,C,PENDING
TX001117,ACC0861,ACC0674,4383.71,TRANSFER,2024-01-01 18:37:00,A,C,PENDING
TX001118,ACC0186,ACC0301,497.04,TRANSFER,2024-01-01 18:38:00,A,B,PENDING
TX001119,ACC0132,ACC0759,1300.67,TRANSFER,2024-01-01 18:39:00,A,A,PENDING
TX001120,ACC0828,ACC0573,3816.96,TRANSFER,2024-01-01 18:40:00,A,A,PENDING
TX001121,ACC0188,ACC0970,3401.76,TRANSFER,2024-01-01 18:41:00,C,B,PENDING
TX001122,ACC0344,ACC0671,455.61,TRANSFER,2024-01-01 18:42:00,C,C,PENDING
TX001123,ACC0364,ACC0229,3723.61,TRANSFER,2024-01-01 18:43:00,B,B,PENDING
TX001124,ACC0315,ACC0431,3942.57,TRANSFER,2024-01-01 18:44:00,A,C,PENDING
TX001125,ACC0340,ACC0381,1310.19,TRANSFER,2024-01-01 18:45:00,B,A,PENDING
TX001126,ACC0302,ACC0475,4257.56,TRANSFER,2024-01-01 18:46:00,C,B,PENDING
TX001127,ACC0482,ACC0055,4333.3,TRANSFER,2024-01-01 18:47:00,C,B,PENDING
TX001128,ACC0598,ACC0595,4722.06,TRANSFER,2024-01-01 18:48:00,B,B,PENDING
TX001129,ACC0073,ACC0484,4448.24,TRANSFER,2024-01-01 18:49:00,B,B,PENDING
TX001130,ACC0513,ACC0123,4338.81,TRANSFER,2024-01-01 18:50:00,A,A,PENDING
TX001131,ACC0391,ACC0543,1498.8,TRANSFER,2024-01-01 18:51:00,B,A,PENDING
TX001132,ACC0056,ACC0892,4272.66,TRANSFER,2024-01-01 18:52:00,C,B,PENDING
TX001133,ACC0141,ACC0206,1719.92,TRANSFER,2024-01-01 18:53:00,A,C,PENDING
TX001134,ACC0584,ACC0915,4534.04,TRANSFER,2024-01-01 18:54:00,C,A,PENDING
TX001135,ACC0469,ACC0147,1588.75,TRANSFER,2024-01-01 18:55:00,B,A,PENDING
TX001136,ACC0733,ACC0185,3896.92,TRANSFER,2024-01-01 18:56:00,B,C,PENDING
TX001137,ACC0500,ACC0341,3158.85,TRANSFER,2024-01-01 18:57:00,C,C,PENDING
TX001138,ACC0182,ACC0321,3176.15,TRANSFER,2024-01-01 18:58:00,C,A,PENDING
TX001139,ACC0005,ACC0463,1374.9,TRANSFER,2024-01-01 18:59:00,C,B,PENDING
TX001140,ACC0780,ACC0793,851.34,TRANSFER,2024-01-01 19:00:00,A,B,PENDING
TX001141,ACC0783,ACC0163,2452.99,TRANSFER,2024-01-01 19:01:00,A,B,PENDING
TX001142,ACC0782,ACC0799,449.33,TRANSFER,2024-01-01 19:02:00,C,B,PENDING
TX001143,ACC0630,ACC0445,3171.1,TRANSFER,2024-01-01 19:03:00,A,B,PENDING
TX001144,ACC0414,ACC0440,4826.99,TRANSFER,2024-01-01 19:04:00,A,C,PENDING
TX001145,ACC0393,ACC0005,198.25,TRANSFER,2024-01-01 19:05:00,A,C,PENDING
TX001146,ACC0205,ACC0749,1871.78,TRANSFER,2024-01-01 19:06:00,B,C,PENDING
TX001147,ACC0015,ACC0914,1617.84,TRANSFER,2024-01-01 19:07:00,A,C,PENDING
TX001148,ACC0854,ACC0544,960.98,TRANSFER,2024-01-01 19:08:00,C,B,PENDING
TX001149,ACC0693,ACC0005,3137.17,TRANSFER,2024-01-01 19:09:00,A,C,PENDING
TX001150,ACC0255,ACC0232,3470.69,TRANSFER,2024-01-01 19:10:00,A,B,PENDING
TX001151,ACC0353,ACC0320,653.36,TRANSFER,2024-01-01 19:11:00,C,C,PENDING
TX001152,ACC0393,ACC0516,2947.47,TRANSFER,2024-01-01 19:12:00,A,A,PENDING
TX001153,ACC0172,ACC0067,4120.98,TRANSFER,2024-01-01 19:13:00,B,B,PENDING
TX001154,ACC0306,ACC0972,1461.23,TRANSFER,2024-01-01 19:14:00,A,A,PENDING
TX001155,ACC0746,ACC0533,2985.89,TRANSFER,2024-01-01 19:15:00,C,C,PENDING
TX001156,ACC0346,ACC0445,4440.99,TRANSFER,2024-01-01 19:16:00,B,B,PENDING
TX001157,ACC0138,ACC0351,4980.73,TRANSFER,2024-01-01 19:17:00,A,A,PENDING
TX001158,ACC0502,ACC0368,3753.08,TRANSFER,2024-01-01 19:18:00,B,C,PENDING
TX001159,ACC0169,ACC0971,4535.4,TRANSFER,2024-01-01 19:19:00,B,C,PENDING
TX001160,ACC0832,ACC0414,105.43,TRANSFER,2024-01-01 19:20:00,B,A,PENDING
TX001161,ACC0230,ACC0745,4924.55,TRANSFER,2024-01-01 19:21:00,C,B,PENDING
TX001162,ACC0217,ACC0752,119.35,TRANSFER,2024-01-01 19:22:00,B,C,PENDING
TX001163,ACC0517,ACC0174,624.58,TRANSFER,2024-01-01 19:23:00,B,A,PENDING
TX001164,ACC0729,ACC0667,3962.71,TRANSFER,2024-01-01 19:24:00,A,B,PENDING
TX001165,ACC0385,ACC0898,3205.2,TRANSFER,2024-01-01 19:25:00,B,B,PENDING
TX001166,ACC0790,ACC0548,3119.44,TRANSFER,2024-01-01 19:26:00,B,C,PENDING
TX001167,ACC0609,ACC0050,3313.23,TRANSFER,2024-01-01 19:27:00,A,C,PENDING
TX001168,ACC0670,ACC0857,108.51,TRANSFER,2024-01-01 19:28:00,B,C,PENDING
TX001169,ACC0707,ACC0119,2089.71,TRANSFER,2024-01-01 19:29:00,C,C,PENDING
TX001170,ACC0390,ACC0127,2740.94,TRANSFER,2024-01-01 19:30:00,A,B,PENDING
TX001171,ACC0486,ACC0719,774.1,TRANSFER,2024-01-01 19:31:00,A,C,PENDING
TX001172,ACC0712,ACC0703,3155.25,TRANSFER,2024-01-01 19:32:00,B,B,PENDING
TX001173,ACC0309,ACC0431,3311.71,TRANSFER,2024-01-01 19:33:00,A,C,PENDING
TX001174,ACC0679,ACC0533,1357.19,TRANSFER,2024-01-01 19:34:00,B,C,PENDING
TX001175,ACC0621,ACC0718,694.45,TRANSFER,2024-01-01 19:35:00,A,B,PENDING
TX001176,ACC0851,ACC0921,533.52,TRANSFER,2024-01-01 19:36:00,C,A,PENDING
TX001177,ACC0737,ACC0633,597.5,TRANSFER,2024-01-01 19:37:00,C,A,PENDING
TX001178,ACC0117,ACC0804,540.26,TRANSFER,2024-01-01 19:38:00,A,A,PENDING
TX001179,ACC0204,ACC0624,1006.75,TRANSFER,2024-01-01 19:39:00,A,A,PENDING
TX001180,ACC0270,ACC0852,2620.5,TRANSFER,2024-01-01 19:40:00,A,A,PENDING
TX001181,ACC0207,ACC0367,3520.15,TRANSFER,2024-01-01 19:41:00,A,B,PENDING
TX001182,ACC0303,ACC0165,206.63,TRANSFER,2024-01-01 19:42:00,A,A,PENDING
TX001183,ACC0509,ACC0933,1046.39,TRANSFER,2024-01-01 19:43:00,C,A,PENDING
TX001184,ACC0956,ACC0493,1659.71,TRANSFER,2024-01-01 19:44:00,C,B,PENDING
TX001185,ACC0003,ACC0014,3361.45,TRANSFER,2024-01-01 19:45:00,A,C,PENDING
TX001186,ACC0929,ACC0114,4177.81,TRANSFER,2024-01-01 19:46:00,C,A,PENDING
TX001187,ACC0686,ACC0506,754.23,TRANSFER,2024-01-01 19:47:00,C,C,PENDING
TX001188,ACC0093,ACC0799,2563.41,TRANSFER,2024-01-01 19:48:00,A,B,PENDING
TX001189,ACC0741,ACC0104,4524.85,TRANSFER,2024-01-01 19:49:00,A,C,PENDING
TX001190,ACC0660,ACC0237,2289.19,TRANSFER,2024-01-01 19:50:00,A,A,PENDING
TX001191,ACC0304,ACC0271,2326.74,TRANSFER,2024-01-01 19:51:00,B,B,PENDING
TX001192,ACC0103,ACC0833,881.76,TRANSFER,2024-01-01 19:52:00,B,C,PENDING
TX001193,ACC0041,ACC0873,1459.93,TRANSFER,2024-01-01 19:53:00,C,A,PENDING
TX001194,ACC0821,ACC0694,1570.41,TRANSFER,2024-01-01 19:54:00,C,B,PENDING
TX001195,ACC0757,ACC0119,484.04,TRANSFER,2024-01-01 19:55:00,B,C,PENDING
TX001196,ACC0777,ACC0912,238.99,TRANSFER,2024-01-01 19:56:00,A,A,PENDING
TX001197,ACC0873,ACC0142,3320.14,TRANSFER,2024-01-01 19:57:00,A,B,PENDING
TX001198,ACC0175,ACC0337,1794.06,TRANSFER,2024-01-01 19:58:00,B,B,PENDING
TX001199,ACC0449,ACC0979,3112.82,TRANSFER,2024-01-01 19:59:00,C,B,PENDING
TX001200,ACC0900,ACC0751,473.83,TRANSFER,2024-01-01 20:00:00,A,B,PENDING
TX001201,ACC0835,ACC0351,922.52,TRANSFER,2024-01-01 20:01:00,B,A,PENDING
TX001202,ACC0411,ACC0410,4811.93,TRANSFER,2024-01-01 20:02:00,A,C,PENDING
TX001203,ACC0279,ACC0856,1934.72,TRANSFER,2024-01-01 20:03:00,A,B,PENDING
TX001204,ACC0872,ACC0490,4001.5,TRANSFER,2024-01-01 20:04:00,C,B,PENDING
TX001205,ACC0665,ACC0908,3986.58,TRANSFER,2024-01-01 20:05:00,C,C,PENDING
TX001206,ACC0116,ACC0136,3483.89,TRANSFER,2024-01-01 20:06:00,C,B,PENDING
TX001207,ACC0061,ACC0966,4223.31,TRANSFER,2024-01-01 20:07:00,B,A,PENDING
TX001208,ACC0107,ACC0427,4557.02,TRANSFER,2024-01-01 20:08:00,C,B,PENDING
TX001209,ACC0495,ACC0822,2849.03,TRANSFER,2024-01-01 20:09:00,A,A,PENDING
TX001210,ACC0449,ACC0186,3060.5,TRANSFER,2024-01-01 20:10:00,C,A,PENDING
TX001211,ACC0798,ACC0368,3060.68,TRANSFER,2024-01-01 20:11:00,A,C,PENDING
TX001212,ACC0884,ACC0701,4400.95,TRANSFER,2024-01-01 20:12:00,C,C,PENDING
TX001213,ACC0745,ACC0997,4459.9,TRANSFER,2024-01-01 20:13:00,B,B,PENDING
TX001214,ACC0495,ACC0943,2445.73,TRANSFER,2024-01-01 20:14:00,A,B,PENDING
TX001215,ACC0909,ACC0422,2209.03,TRANSFER,2024-01-01 20:15:00,A,C,PENDING
TX001216,ACC0065,ACC0268,3278.32,TRANSFER,2024-01-01 20:16:00,C,B,PENDING
TX001217,ACC0013,ACC0722,4342.98,TRANSFER,2024-01-01 20:17:00,B,C,PENDING
TX001218,ACC0538,ACC0786,3720.68,TRANSFER,2024-01-01 20:18:00,B,A,PENDING
TX001219,ACC0742,ACC0579,1127.68,TRANSFER,2024-01-01 20:19:00,B,A,PENDING
TX001220,ACC0979,ACC0686,4366.99,TRANSFER,2024-01-01 20:20:00,B,C,PENDING
TX001221,ACC0532,ACC0536,3444.33,TRANSFER,2024-01-01 20:21:00,B,C,PENDING
TX001222,ACC0634,ACC0098,2169.91,TRANSFER,2024-01-01 20:22:00,B,C,PENDING
TX001223,ACC0745,ACC0255,2414.83,TRANSFER,2024-01-01 20:23:00,B,A,PENDING
TX001224,ACC0680,ACC0693,3210.61,TRANSFER,2024-01-01 20:24:00,C,A,PENDING
TX001225,ACC0153,ACC0860,4133.92,TRANSFER,2024-01-01 20:25:00,A,C,PENDING
TX001226,ACC0914,ACC0628,282.28,TRANSFER,2024-01-01 20:26:00,C,B,PENDING
TX001227,ACC0659,ACC0957,793.07,TRANSFER,2024-01-01 20:27:00,C,A,PENDING
TX001228,ACC0870,ACC0481,4260.84,TRANSFER,2024-01-01 20:28:00,A,B,PENDING
TX001229,ACC0891,ACC0170,383.58,TRANSFER,2024-01-01 20:29:00,A,C,PENDING
TX001230,ACC0504,ACC0329,1212.05,TRANSFER,2024-01-01 20:30:00,A,C,PENDING
TX001231,ACC0994,ACC0285,261.25,TRANSFER,2024-01-01 20:31:00,B,A,PENDING
TX001232,ACC0229,ACC0564,3220.15,TRANSFER,2024-01-01 20:32:00,B,A,PENDING
TX001233,ACC0413,ACC0837,1182.65,TRANSFER,2024-01-01 20:33:00,C,A,PENDING
TX001234,ACC0471,ACC0455,4008.29,TRANSFER,2024-01-01 20:34:00,A,C,PENDING
TX001235,ACC0459,ACC0091,4284.38,TRANSFER,2024-01-01 20:35:00,A,B,PENDING
TX001236,ACC0458,ACC0324,602.35,TRANSFER,2024-01-01 20:36:00,C,A,PENDING
TX001237,ACC0510,ACC0764,3270.33,TRANSFER,2024-01-01 20:37:00,A,C,PENDING
TX001238,ACC0106,ACC0414,2067.57,TRANSFER,2024-01-01 20:38:00,B,A,PENDING
TX001239,ACC0571,ACC0563,10.85,TRANSFER,2024-01-01 20:39:00,B,C,PENDING
TX001240,ACC0094,ACC0811,3024.97,TRANSFER,2024-01-01 20:40:00,B,B,PENDING
TX001241,ACC0634,ACC0653,1529.94,TRANSFER,2024-01-01 20:41:00,B,C,PENDING
TX001242,ACC0521,ACC0576,1042.19,TRANSFER,2024-01-01 20:42:00,C,A,PENDING
TX001243,ACC0688,ACC0468,4752.27,TRANSFER,2024-01-01 20:43:00,B,A,PENDING
TX001244,ACC0373,ACC0846,280.83,TRANSFER,2024-01-01 20:44:00,B,A,PENDING
TX001245,ACC0229,ACC0865,2277.76,TRANSFER,2024-01-01 20:45:00,B,B,PENDING
TX001246,ACC0574,ACC0786,3102.59,TRANSFER,2024-01-01 20:46:00,B,A,PENDING
TX001247,ACC0485,ACC0734,3289.26,TRANSFER,2024-01-01 20:47:00,C,C,PENDING
TX001248,ACC0734,ACC0464,578.98,TRANSFER,2024-01-01 20:48:00,C,C,PENDING
TX001249,ACC0778,ACC0675,1116.52,TRANSFER,2024-01-01 20:49:00,B,A,PENDING
TX001250,ACC0350,ACC0364,4151.12,TRANSFER,2024-01-01 20:50:00,C,B,PENDING
TX001251,ACC0988,ACC0820,1467.0,TRANSFER,2024-01-01 20:51:00,B,B,PENDING
TX001252,ACC0535,ACC0383,3513.46,TRANSFER,2024-01-01 20:52:00,B,C,PENDING
TX001253,ACC0047,ACC0919,829.14,TRANSFER,2024-01-01 20:53:00,C,B,PENDING
TX001254,ACC0144,ACC0842,3587.11,TRANSFER,2024-01-01 20:54:00,A,C,PENDING
TX001255,ACC0739,ACC0420,543.74,TRANSFER,2024-01-01 20:55:00,B,A,PENDING
TX001256,ACC0626,ACC0201,945.84,TRANSFER,2024-01-01 20:56:00,C,A,PENDING
TX001257,ACC0953,ACC0873,1970.55,TRANSFER,2024-01-01 20:57:00,C,A,PENDING
TX001258,ACC0469,ACC0845,3909.29,TRANSFER,2024-01-01 20:58:00,B,C,PENDING
TX001259,ACC0734,ACC0347,547.75,TRANSFER,2024-01-01 20:59:00,C,C,PENDING
TX001260,ACC0425,ACC0048,4633.87,TRANSFER,2024-01-01 21:00:00,C,A,PENDING
TX001261,ACC0858,ACC0689,2948.17,TRANSFER,2024-01-01 21:01:00,A,C,PENDING
TX001262,ACC0791,ACC0914,2258.02,TRANSFER,2024-01-01 21:02:00,C,C,PENDING
TX001263,ACC0675,ACC0604,4781.39,TRANSFER,2024-01-01 21:03:00,A,B,PENDING
TX001264,ACC0138,ACC0987,2499.15,TRANSFER,2024-01-01 21:04:00,A,A,PENDING
TX001265,ACC0544,ACC0754,252.37,TRANSFER,2024-01-01 21:05:00,B,B,PENDING
TX001266,ACC0958,ACC0444,4195.69,TRANSFER,2024-01-01 21:06:00,B,A,PENDING
TX001267,ACC0495,ACC0947,2546.58,TRANSFER,2024-01-01 21:07:00,A,C,PENDING
TX001268,ACC0944,ACC0933,894.24,TRANSFER,2024-01-01 21:08:00,C,A,PENDING
TX001269,ACC0593,ACC0178,3655.17,TRANSFER,2024-01-01 21:09:00,C,B,PENDING
TX001270,ACC0132,ACC0107,1943.15,TRANSFER,2024-01-01 21:10:00,A,C,PENDING
TX001271,ACC0615,ACC0621,4414.65,TRANSFER,2024-01-01 21:11:00,A,A,PENDING
TX001272,ACC0517,ACC0903,1929.47,TRANSFER,2024-01-01 21:12:00,B,A,PENDING
TX001273,ACC0624,ACC0938,3465.65,TRANSFER,2024-01-01 21:13:00,A,C,PENDING
TX001274,ACC0255,ACC0281,1995.37,TRANSFER,2024-01-01 21:14:00,A,C,PENDING
TX001275,ACC0352,ACC0994,1477.93,TRANSFER,2024-01-01 21:15:00,B,B,PENDING
TX001276,ACC0825,ACC0137,699.52,TRANSFER,2024-01-01 21:16:00,A,C,PENDING
TX001277,ACC0617,ACC0717,4433.32,TRANSFER,2024-01-01 21:17:00,C,A,PENDING
TX001278,ACC0525,ACC0307,4216.94,TRANSFER,2024-01-01 21:18:00,A,B,PENDING
TX001279,ACC0561,ACC0882,1576.41,TRANSFER,2024-01-01 21:19:00,A,A,PENDING
TX001280,ACC0755,ACC0958,2772.37,TRANSFER,2024-01-01 21:20:00,C,B,PENDING
TX001281,ACC0223,ACC0206,1056.47,TRANSFER,2024-01-01 21:21:00,B,C,PENDING
TX001282,ACC0732,ACC0298,3436.19,TRANSFER,2024-01-01 21:22:00,A,B,PENDING
TX001283,ACC0944,ACC0689,672.03,TRANSFER,2024-01-01 21:23:00,C,C,PENDING
